-3.94	2.86
-17.57	-5.4
24.08	-0.52
12.43	-7.51
15.3	4.41
-8.69	-5.34
7.61	19.01
17.28	-14.21
-4.52	-6.71
-23.25	-6.53
20.52	-2.14
-0.02	-11.06
19.13	-4.64
-8.08	-21.42
2.48	-5.39
-5.76	-1.13
20.09	4.6
-4.11	0.8
-3.14	-19.95
0.69	-7.61
17.24	7.28
7.72	-10.17
4.03	25.08
0.9	-11.69
15.11	-6.61
-7.25	-18.94
3.85	0.41
27.29	1.18
6.14	-25.56
0.18	-17.89
-3.23	-14.72
-16.51	-25.26
1.54	0.46
9.22	-23.03
15.82	13.03
0.44	13.8
-7.06	11.36
-16.67	-11.01
6.39	-8.02
2.66	-9.69
-4.74	3.02
10.61	19.71
16.21	-20.22
-10.23	-5.03
15.88	2.38
-12	-21.52
-13.51	-27.49
-7.09	-16.89
-7.52	-20.73
-13.93	-19.16
16.13	-6.3
21.32	6.96
21.93	1.5
17.3	6.92
-7.07	-17.96
-0.94	-2.17
14.35	-22.45
1.73	-12.9
17.36	15.23
-18.15	12.08
7.93	-5.84
-8.89	-1.01
2.61	-7.8
2.38	28.8
10.42	-22.7
0.01	-17.88
15.61	6.38
-22.66	-9.37
-9.16	-9.15
4.72	-22.46
1.54	-14.14
-1.21	-17.01
14.4	1.86
-16.81	-2.5
7.4	-26.31
-13.61	-5.15
0.4	-13.46
8.78	-25.8
-9.18	-15.88
19.19	6.84
7.79	-0.91
28.29	4.32
-20.62	-5.4
6.25	-26.51
26.28	-3.04
11.19	20.79
4.57	-11.49
-19.68	-0.11
17.87	-1.83
-18.95	12.72
21.16	-1.82
5.07	-24.19
8.59	-18.3
-0.54	-16.53
23.75	0.14
16.48	-9.76
4.51	-19.19
-2.71	-6.87
-14.61	-2.62
9.91	-6.09
-2.21	-13.3
-12.42	0.79
8.81	-11.41
-7.77	-13.98
26.68	0.75
-1.78	-15.46
2.6	20.95
8.81	-9.23
0.51	-15.78
9.61	-11.49
-2.48	21.23
10.91	-9.2
-12.85	-8.22
-6.46	2.18
14.14	-2.88
-5.71	8.73
20.42	11.35
-3.04	-21.77
-10.38	-3.25
-22.16	12.47
0.02	23.56
16.23	-17.06
-0.99	-10.68
-8.23	-13.92
29.1	4.46
1.28	3.2
15.97	15.21
8.7	-13.27
-0.78	-9.77
-19.5	12.57
2.38	20.72
11.68	-10.29
-7.95	-10.93
-4.73	-4.67
27.79	5.31
8.08	8.66
21.57	12.57
-0.02	-23.1
-5.24	-0.78
-16.8	12.32
-0.03	23.81
-16.53	11.99
2.92	1.7
1.12	1.28
16.06	16.05
-2.62	-2.63
10.33	20.23
-21.67	7.92
0.44	5.28
-23.12	12.82
-0.62	-9.24
27.1	2.17
9.02	-12.33
4.67	-14.44
3.76	-15.9
-3.79	-21.45
2.16	4.79
10.69	-20.31
1.03	18.43
3.49	23.12
-5.89	3.23
-11.2	-9.87
4.5	-18.1
-6.77	-11.75
-7.07	-2.69
9.58	10.59
10.31	-16.03
-4.26	-2.71
19.62	13.14
-8.88	-11.84
-4.95	-15.45
4.25	-17.29
-0.03	7.84
-7.99	-15.35
29	-0.24
20.81	7.68
17.61	11.9
13.14	21.84
25.16	0.2
-18.07	15.33
10.23	-18.49
-3.69	5.37
1.81	16.89
-20.01	10.25
6.72	12.07
-10.19	-13.09
-0.17	-1.5
-14.56	-9.79
4.1	18.32
-1.46	18.03
12.8	-11.29
11.01	-15.77
22.85	10.05
-15.48	-16.06
-9.52	-8.61
1.9	-18.38
12.67	-18.98
23.61	6.09
24.11	6.09
-19.84	-7.85
4.53	-22.65
-10.96	-1.07
-19.15	12.69
17.16	-14.91
-0.63	-20.8
17.55	14.48
0.19	-12.03
28.44	12.25
-1.46	-3.69
12.56	-13.14
23.6	3.41
10.04	17
-8.39	12.77
-18.68	-3.66
24.44	0.58
-19.23	5.13
15.89	17.01
10.5	-14.14
-3.12	-23.71
-0.92	10.03
20.23	2.37
26.8	2.23
3.35	-19.37
-10.18	-10.06
0.3	-0.5
-6.85	-11.77
-7.87	-7.6
1.58	11.49
3.89	-18.75
-16.65	7.94
-3.97	14.03
28.18	7.78
3.55	-17.97
0.13	-18.65
31.7	2.78
-14.61	13.34
6.46	20.57
10.8	-6.96
-4.87	12.42
-0.34	6.37
